Longitude,Latitude,Date,Season,Farm_Size_Hectares,N,P,K,Soil_Type,Cultivated_Crop
70.41764309806722,24.399904590989262,2024-08-06,Rabi,0.5986385739153306,74.68469870198454,43.66887228786403,95.49491416258954,Loamy,Vegetables
76.35230131870155,8.472109756513872,2024-01-23,Kharif,9.802973457725212,20.669699382093842,24.795713004423003,64.03572891856746,Sandy,Cotton
74.17909417951826,24.369937378470652,2024-05-29,Zaid,2.198423193308077,23.722722321795008,88.25025025842676,58.24182424907514,Sandy,Sugarcane
76.97662767805166,11.030360910350815,2024-05-05,Rabi,1.0655638068267947,89.02854730619316,67.78988521372297,99.17382738915104,Clay,Millets
91.82386874872223,23.973161465621804,2024-06-18,Rabi,2.1994166775287645,86.9411321242762,20.089350058686996,45.071161187277085,Saline,Soybean
89.0004969154397,28.71199070103196,2023-11-24,Kharif,7.116938646801655,36.62037239147659,40.61617973158451,50.46616130060946,Clay,Mustard
83.9821102354486,26.757275626770955,2023-10-31,Rabi,4.989815223507622,81.25416058783802,96.0595644629769,16.03054384541609,Saline,Millets
74.17854960121173,22.234446689167463,2024-10-03,Kharif,3.375025229256845,69.4563702175716,37.281446335732596,96.09275524877904,Loamy,Sugarcane
85.79412816804867,32.658179967360255,2024-01-23,Zaid,2.0239363658972898,19.483457029571316,67.37481640023002,96.9446181533693,Sandy,Groundnut
71.17090412345574,24.3545882710989,2024-02-11,Kharif,4.823529458358488,86.2809286737812,95.77268696900512,58.21827447903794,Saline,Tobacco
76.03386332455624,14.936630014693145,2024-01-01,Zaid,1.8926753664239333,12.228353698168991,60.077530625822654,19.819589727484697,Saline,Spices
75.2311426594908,28.084675357846127,2024-05-21,Zaid,9.432619633592614,58.5027212274676,84.84598568907231,19.51873182662317,Clay,Millets
80.42084110688391,29.12826056595405,2024-02-19,Rabi,8.248901290576738,87.54402159821433,8.419389650967801,63.85221623228413,Clay,Maize
77.35309986449487,24.75737353877115,2024-05-29,Kharif,6.797249851445043,21.048774808368186,24.897727401650872,12.435800765429118,Clay,Pulses
89.35715384354344,34.97898188863479,2024-02-18,Zaid,5.37274671347807,10.883016269952229,38.755042753375804,92.08295432894727,Clay,Wheat
82.14151832218002,14.493205500662306,2023-12-05,Kharif,1.2621028093456896,58.25648703305627,43.44661129809533,60.614482772190634,Sandy,Spices
95.79499448536062,22.09790333898582,2023-10-29,Zaid,3.179333386037628,75.13384090737733,60.18554268993458,87.262541787257,Sandy,Oilseeds
96.47903757625284,23.49405215125738,2024-06-04,Zaid,9.90937199837615,68.83808000839899,37.18175666892224,55.3430270319836,Sandy,Lentils
68.897796271925,34.844178338818686,2023-12-14,Kharif,5.036628839022428,46.605288597050254,71.2594480955531,21.60536815191606,Loamy,Chickpeas
70.62729490525231,35.21964659444686,2024-06-26,Kharif,7.608365326416785,43.4973256103799,80.73752710511201,36.673401234090576,Loamy,Wheat
93.70656210562936,30.91155855771518,2024-02-01,Zaid,8.889238152337443,25.146090699578583,24.99617427143519,90.69117648453911,Saline,Fruits
77.6252621045624,26.105387787133616,2024-07-04,Rabi,1.9632635035841102,24.88434218397886,93.82388244344067,47.05688108236621,Clay,Cotton
92.42026766168556,31.727338883729495,2024-03-01,Zaid,1.124820998028792,57.14805871026167,98.70744358791683,44.13744245203836,Clay,Tobacco
68.8117541640934,22.362408416752892,2024-03-09,Kharif,5.412168563504137,5.897602264532031,36.642716899140446,34.65315323055669,Saline,Lentils
96.84390465427379,16.552892508063437,2024-02-11,Kharif,2.44154554532527,68.90753227584297,16.641823912975894,94.32595354578896,Sandy,Pulses
78.26239532683701,17.424096615016417,2024-09-16,Kharif,3.830466329959138,88.1003106625422,47.12680741596033,94.86249569372728,Sandy,Tobacco
78.89956182169871,25.82070025472646,2024-01-31,Kharif,2.856974380225018,47.850424478956654,77.70212581879937,29.098431860253594,Sandy,Barley
93.43396098771143,12.622512385090428,2024-09-19,Kharif,0.5520415860717107,94.7114084249063,94.93571334830304,77.34823823355354,Saline,Cotton
93.31387081270614,16.223598232325937,2024-02-17,Kharif,5.501627344564106,86.21722044491298,72.0273302631906,88.04938985119833,Sandy,Maize
86.00611071381087,15.64619044539895,2024-01-03,Zaid,0.9199952254342748,75.54116311608148,65.70460538740896,9.247016574836763,Sandy,Groundnut
87.8475200125642,30.938109512213863,2024-03-07,Zaid,6.9033186489391305,27.56058614859278,25.53225315594283,97.63722583541137,Saline,Rice
75.20678337263071,19.018263440954712,2024-01-07,Rabi,4.592093638867833,59.88663006771557,84.61534380612198,66.76906140849186,Loamy,Fruits
89.30435833477486,22.801875139619007,2024-02-09,Zaid,7.677767206346662,84.59558515124047,64.25375775366736,10.0371942813841,Clay,Rice
69.87980305491853,10.646844272864234,2023-11-07,Rabi,8.553149475828771,54.43820956018541,78.28173510026856,31.106904770058996,Sandy,Sugarcane
79.79366314416636,23.446860333213237,2024-06-26,Zaid,3.8133281247020556,45.195382135442884,29.268964800365794,72.1495734841211,Sandy,Wheat
87.79469199235746,31.530294699541578,2024-05-06,Rabi,1.011052191725016,93.19383611931332,59.489942702078366,35.787268588154205,Sandy,Barley
69.28527942439995,20.914619314088117,2024-05-26,Zaid,9.609812765016954,85.99778061060373,74.1105251866067,34.663967869083315,Clay,Chickpeas
70.79313583688396,12.171592941928523,2024-08-28,Rabi,9.320927683851863,90.03988436069436,60.082780586961896,51.104989420535276,Sandy,Millets
80.51300035976148,28.93405394618152,2023-12-21,Rabi,5.672344547446442,45.9437909808562,91.82186344351211,2.7612827996837064,Sandy,Sugarcane
78.73540821587733,26.208496337208743,2024-10-18,Zaid,4.151652489226031,34.4821862060675,99.42871595143109,2.0770685197176175,Loamy,Barley
72.4249915094521,27.67798590263947,2024-09-11,Zaid,1.802311446070202,32.987410059770795,81.34205635122387,90.28572490388625,Clay,Groundnut
73.08420560694,23.423807354418244,2024-09-29,Kharif,1.3718959228242078,11.291356275885667,20.946902138279356,28.44273432630985,Sandy,Maize
69.37981963399113,9.564670910137108,2024-04-26,Zaid,8.35212150661827,39.61514481808154,78.66868069283423,64.27141892068981,Clay,Sugarcane
78.24535755227042,18.68195863276088,2024-01-05,Kharif,2.03145114523152,59.533042832296026,53.295731442465524,0.9372825033481136,Sandy,Millets
73.54338807164976,28.618234882378868,2024-02-26,Kharif,7.805301860887027,93.68419394218016,57.97320720209635,1.1533908854135744,Loamy,Oilseeds
85.5123468853383,17.724915143569163,2024-09-18,Zaid,7.969963562383828,4.727573559283593,21.793483032983442,66.29532843274339,Saline,Fruits
77.48056115088791,11.043871974787585,2024-06-10,Zaid,9.26121236832209,97.23955623545638,94.57286692002377,33.8028807518432,Clay,Groundnut
73.02316319799603,30.81165725048089,2023-11-29,Kharif,5.208675223492389,35.38957617888836,43.55622402771546,73.81191525309438,Loamy,Spices
93.8860858136573,31.811661639344806,2024-10-11,Rabi,5.2603147103506736,50.60996543996891,63.01851829192305,71.89075439997896,Loamy,Cotton
74.53586941692568,9.079184836353157,2024-09-20,Rabi,0.6518053563830672,84.93734674152222,55.67582810759127,77.07550647296486,Sandy,Cotton
91.38515791400901,31.479518595217304,2024-09-27,Kharif,5.71193005649569,81.28413469958078,32.666222882546336,82.82635102070115,Saline,Barley
90.07841054648537,25.305735900795785,2023-10-29,Kharif,1.3738119406806721,34.67339020461323,11.036718850558236,87.73770968771132,Clay,Lentils
94.55244962737169,13.077724982652246,2024-02-15,Kharif,9.089521734742965,39.5333873957495,95.60983112560832,63.71215537594577,Sandy,Lentils
74.60884558335476,16.93106238080835,2024-03-18,Kharif,7.595021659974132,51.69192789188421,58.178984512732804,11.786866854368617,Loamy,Pulses
69.84694720612893,36.245665849349436,2024-04-10,Rabi,2.370007861805772,75.94000294781448,10.4941441864563,73.94129477542366,Saline,Barley
87.79339997300234,20.764321375946153,2024-01-31,Zaid,2.3154354092650062,15.419777587455041,19.256322048378916,91.02250784550628,Clay,Barley
84.41504778778562,36.774645584567516,2024-07-04,Rabi,9.13796151840409,31.563386671928683,8.662412556971145,44.54830897640324,Saline,Pulses
94.99683197510866,34.780901826365465,2024-01-14,Zaid,3.0604545394816154,14.383053653162992,8.538345918719248,60.937621930085626,Loamy,Peanuts
71.80081933791494,8.939969713281837,2024-08-30,Rabi,3.390063256867145,63.57637161851496,53.788116798489604,6.715111897267267,Sandy,Barley
84.86994906032473,26.91937256078478,2024-05-31,Rabi,8.508634186555371,5.950998993213464,61.491336080124206,36.985675669090625,Loamy,Wheat
91.23976099698021,27.706757624962638,2024-02-11,Kharif,0.7788765063740983,4.124474280761525,73.66002097271452,32.79279593937328,Saline,Barley
90.7957405115297,19.363116914867465,2024-08-27,Zaid,5.312842289215361,49.1011124984007,24.754609025256546,98.45924030405506,Sandy,Wheat
78.79293407651251,33.386490245574635,2024-05-05,Zaid,4.183178523066761,51.84725050071507,49.74717631247443,96.3221981185568,Sandy,Wheat
77.19601054045282,21.3096089308915,2024-08-26,Kharif,3.2377655129862775,89.07854081333575,98.24108598628594,13.840901827862185,Loamy,Tobacco
80.24146451309562,30.948892226769242,2024-06-06,Zaid,5.562914492233745,83.65858560685024,61.08903596501683,92.67941576464112,Saline,Chickpeas
87.90735440222295,33.848584458627315,2024-07-11,Zaid,2.254956353882629,3.066964229037694,40.41678689439334,98.12168943988561,Saline,Pulses
69.61814610641538,11.219986363402935,2024-05-19,Kharif,8.117649916645469,97.63435626526868,21.621691268824094,32.09327604442145,Clay,Maize
82.68254669264616,33.99674854240335,2024-07-22,Kharif,3.774218901802286,4.901167714027732,7.256177692788057,46.98253718267229,Saline,Maize
80.61096338989418,13.908053045889405,2024-09-04,Rabi,0.5243299308589998,6.875027030153314,57.90256481585791,2.927950752099673,Loamy,Barley
79.88692696309053,29.945953311946198,2024-09-25,Zaid,8.823950604667937,13.792140278873887,36.73990747901428,76.26696778152647,Saline,Pulses
95.46680599603971,18.443587204376506,2024-08-21,Zaid,2.539816083440267,61.83491947485555,36.57673149854608,55.33894172672776,Sandy,Chickpeas
76.71888469667972,22.076215324708315,2024-06-22,Kharif,1.9120584214320222,64.93818892478562,57.50144600388509,68.7976794023729,Saline,Chickpeas
78.55322183760818,30.411276508914863,2023-11-21,Kharif,7.622985658732437,54.37027396233658,62.82022810373812,58.96956165132294,Saline,Cotton
73.8078366076795,24.865749192962628,2024-03-08,Zaid,9.539034270254541,31.005048477578946,65.6856882060266,54.21560664951323,Loamy,Tobacco
75.8822948317451,25.78659270276577,2024-05-03,Zaid,1.2707977599650666,80.17692314748524,87.69938313022617,66.51548619701792,Sandy,Barley
73.37977026504076,16.25482815847475,2024-05-27,Zaid,8.436908737609485,99.24081229317225,92.93139336503765,30.475248372851883,Sandy,Wheat
94.8441551990017,27.322139388098083,2023-12-03,Kharif,2.670456872007525,58.20323056797494,76.1645061213141,82.52335756308133,Clay,Barley
82.60419437267136,25.34368519893049,2023-11-11,Rabi,2.540206155227245,17.800861161993797,7.756686432394155,17.99886393719956,Loamy,Barley
69.42887016758583,13.288836927803874,2023-11-29,Zaid,3.0031121844429833,63.1963292681895,23.807322711962197,2.697546835636544,Saline,Oilseeds
81.02958134188447,8.292452211803239,2024-03-18,Zaid,6.802511918913755,93.0315605898144,61.42740466800344,84.9794385643752,Clay,Vegetables
95.58288986742937,20.292888045076168,2024-08-12,Kharif,7.0975000281117255,68.195287922856,8.311642395948981,0.1687010672843603,Clay,Maize
71.56361210454119,26.452681805959084,2023-11-28,Kharif,3.0748381427713163,16.79955921677966,62.13845552526919,3.2543388792256156,Saline,Maize
88.24478654187197,25.10037046813937,2024-05-06,Kharif,4.033260383478747,18.13392030799772,56.777087497467996,66.84772007293022,Clay,Fruits
81.46529647811484,12.925698689406772,2024-05-09,Rabi,8.538137278939566,16.88722306507828,95.77623831620494,33.55289064660296,Saline,Chickpeas
95.01451206459639,22.591448435050363,2023-12-26,Kharif,6.974904946159254,93.813755191163,42.36123002460231,19.90304887355634,Saline,Millets
79.02012810220003,32.15589092178188,2024-01-22,Zaid,8.871277218366691,38.774830277443016,30.737251987936798,78.7314061596738,Sandy,Groundnut
71.53400211547014,31.680382878636532,2024-03-25,Zaid,3.996805161258045,47.86095860869529,57.02146130500847,90.05217526538668,Clay,Mustard
84.7619487361224,36.0657783481155,2024-07-01,Zaid,7.4209754505541845,35.08317735625085,0.018029600331670448,38.490434908253654,Loamy,Groundnut
95.21617585002137,19.28397228403035,2023-10-25,Kharif,3.922048751166614,49.86295314412145,25.54769254442383,86.03185206128317,Loamy,Tobacco
95.62422062641383,21.46149509539321,2024-06-29,Rabi,3.4823134956325417,6.634486068727375,20.712018887834592,96.04277817936762,Loamy,Barley
68.0324643971432,25.99694192412392,2024-07-12,Kharif,9.954898274355976,33.075230680953425,69.59539990374644,36.05898142835774,Saline,Cotton
81.08177534558172,32.90904090267787,2023-12-07,Kharif,7.68659291868607,43.27169394900016,3.617758342453048,47.571015764740174,Loamy,Groundnut
90.39872031215484,30.55139988317404,2024-06-19,Rabi,1.7561962425224351,60.10221597809809,69.4867441465718,21.28190187135629,Sandy,Vegetables
89.95448479503492,32.03519348031736,2024-08-31,Rabi,5.380673146561788,87.96574062295252,40.4466455128069,77.64580754712495,Sandy,Millets
77.84210708118832,16.809911881331526,2024-07-28,Rabi,9.02360296055148,22.898637158197854,24.582275849428648,8.3139013251486,Sandy,Cotton
81.02836905558863,17.010766981140545,2023-11-27,Rabi,8.487384455614176,12.756256979560032,24.93676286550007,47.64335914923444,Sandy,Rice
90.04904563711564,31.17569274632157,2024-02-04,Zaid,3.819848739620602,36.23144128602552,73.57388467084374,39.428346477929445,Loamy,Sugarcane
76.71188039655435,16.798210250539977,2023-12-04,Rabi,7.510676910087438,18.281136302538513,89.27761523125159,21.92318455209168,Saline,Barley
78.152499212183,35.437285174354486,2024-02-24,Zaid,7.445056221960765,32.69545494333076,26.829772407258222,90.80858084348617,Clay,Barley
72.74717487552981,33.62415268238715,2024-09-25,Rabi,3.4923993383744216,88.8806277361085,61.901946625515066,30.309769994303636,Sandy,Soybean
69.2859644546389,9.728241916056092,2024-08-23,Rabi,6.7323702867665745,11.953622119468154,69.07471131462634,1.8809812029968231,Sandy,Pulses
76.80160710437511,14.42842938157488,2024-09-18,Rabi,2.2470567842073734,15.945899001197795,31.80706059472177,36.98322759756599,Clay,Sugarcane
86.7901815471875,32.08605691763259,2023-12-08,Rabi,5.816837362287377,81.9971964418819,62.157736373544004,64.328573925065,Saline,Mustard
84.1686827438096,13.176636277631417,2024-06-28,Kharif,4.406292997060028,58.38036785223834,1.8906658989047864,17.47398878726596,Saline,Vegetables
81.0776522510845,36.197800276234936,2023-12-09,Kharif,5.376522938560692,71.53839656526593,46.27804341389411,29.83282375310755,Saline,Peanuts
96.51522091806423,12.186405083558409,2023-11-12,Kharif,3.0078618446414485,76.72324720034571,75.82492122112545,18.064328865903413,Saline,Spices
94.78647109210203,8.033194336793091,2024-05-10,Rabi,6.088341176069553,68.68535069426613,90.59341632670925,69.82400658474742,Clay,Vegetables
81.4511248488432,35.75981217373379,2023-12-26,Rabi,7.338695611504105,84.84880214533364,53.5352806690972,34.79940096171559,Sandy,Lentils
94.66693979797753,21.322401370966027,2024-01-16,Kharif,7.329203641343544,86.07169819461149,81.63112005977663,33.68252813514936,Loamy,Barley
78.93670797479959,15.759656533692986,2024-08-10,Zaid,4.725374008117509,49.57968601178613,68.7607469448956,45.99542411704605,Sandy,Oilseeds
96.33597912559678,20.776839838410478,2024-07-05,Zaid,8.748626560896485,8.669211808137945,73.45277485113165,28.49109239264641,Clay,Peanuts
74.27120873177515,26.943937823715196,2024-08-11,Rabi,8.287717759972562,32.94993430404991,89.86303312694209,18.01838258863616,Loamy,Fruits
94.82286484637818,36.13327650269451,2024-08-30,Rabi,5.391890229191413,11.807453625279962,93.03169337627146,5.32513787923693,Saline,Wheat
94.61151464580671,32.78481265828958,2024-09-13,Rabi,0.6356358308227346,27.734307421809877,41.855612906945694,41.90663217008782,Clay,Barley
75.11961400378583,17.373524020209555,2023-12-24,Rabi,3.3192180344245297,72.79029663868975,68.21612730327811,56.41000024097552,Saline,Lentils
69.1325243441063,27.84225837852012,2024-07-10,Zaid,3.7227649225732047,61.197543335820804,96.71044298627774,21.038602915397174,Saline,Groundnut
81.34928062053517,24.686372139354678,2024-03-10,Zaid,1.899318995612263,4.458448208596943,54.01031828002091,76.07849251082392,Saline,Cotton
77.75113099344459,32.02351972144471,2024-10-08,Kharif,8.658981547713715,43.054275977139945,66.84298018973813,51.86342239113182,Clay,Sugarcane
83.1532235234296,36.86576424135657,2023-12-28,Kharif,2.573272195287347,43.8644129678035,62.07997185325679,87.43864881974724,Saline,Cotton
85.03687242395138,35.1895719689332,2024-06-29,Kharif,9.76247184250685,3.8359943313302725,97.4245369232807,39.90074757669851,Loamy,Millets
75.71538956239559,28.629931769768657,2023-10-26,Rabi,5.156413561536195,37.27548448612388,61.20385741533669,60.66602649001661,Loamy,Peanuts
71.37919216516212,9.718289015860698,2023-12-08,Zaid,1.6263529463713267,34.82050000137473,36.392451361568234,92.73925997877396,Sandy,Barley
73.05951570984566,10.33284109070184,2024-05-04,Kharif,2.4883788237600606,62.30510209831676,52.583818449234656,19.145951781958093,Saline,Sugarcane
77.25202468660177,25.611203151804947,2024-06-09,Kharif,8.181330231154046,49.87541961578778,76.81174900469277,60.199233150667894,Sandy,Vegetables
71.92968233890078,12.303270003961615,2024-08-17,Rabi,2.854604605038813,63.798525184357366,52.2798384275003,55.993149790812666,Clay,Lentils
75.50112397950022,36.12037963991111,2024-01-10,Zaid,4.8883390287175645,85.69080475453728,26.474919843416266,72.20014781277216,Saline,Tobacco
86.80432646303328,36.6142828968609,2024-07-25,Kharif,4.956403444530912,56.1474738481497,27.718509812317983,68.6020029901734,Saline,Vegetables
88.77091900774927,34.50473723657855,2024-04-06,Rabi,7.72770178464157,36.19704078641456,12.497754714432075,66.65992556526406,Loamy,Chickpeas
94.95903636522604,24.719088793930034,2024-02-29,Kharif,2.031377914190438,36.34419654670138,96.0607099088225,54.12396583356093,Sandy,Groundnut
90.56034797174603,31.830689247086656,2024-01-20,Kharif,5.572598735096255,50.83141346739465,70.61837228893641,16.753229302078708,Saline,Barley
94.84176181656791,28.368619798764687,2024-08-03,Kharif,7.921684581910848,65.69029225279381,38.56411753405992,2.3641284636175874,Saline,Cotton
91.90027344715865,26.30674630431508,2024-02-27,Rabi,3.87829014545501,85.81566085334573,51.28751354158434,82.93361419534439,Loamy,Pulses
84.68578371343942,21.073303854302985,2024-01-19,Kharif,1.2657310388286518,17.680968202294945,15.962324212283042,32.10270556451042,Saline,Cotton
82.35106025816805,34.791724045518066,2024-08-08,Zaid,1.39861929262651,62.29125096026339,70.90051539832238,3.2795998860026265,Saline,Vegetables
92.95460662362098,18.525084049005503,2024-03-05,Kharif,1.6257697143422662,44.6392808443292,65.28731109121934,87.38453742691085,Loamy,Barley
85.5399431644008,11.964745951118477,2024-01-13,Rabi,9.016047982523382,71.04744314227509,13.04509891340404,40.89258167135906,Loamy,Peanuts
82.65485124326487,28.774365222947488,2024-09-26,Rabi,1.0336672313672652,43.07240598400066,36.48425628336064,96.97524126996942,Loamy,Cotton
68.98370949762152,14.76037640477072,2023-11-27,Rabi,4.015335834243082,34.1735624022961,31.298249606833263,35.21238903990351,Sandy,Groundnut
79.86644141946371,33.021504245531276,2024-10-13,Zaid,7.6595070306475534,87.86292885177737,36.84681358198076,92.10348883311013,Clay,Barley
89.23693768141302,12.913351992544712,2023-11-07,Rabi,4.465206508767196,86.08823966449378,44.04121817478139,12.402013364120446,Saline,Barley
75.66479320937096,22.07467880966174,2024-03-30,Kharif,6.388079334926421,82.31725224529927,18.702685509672534,4.897230506390404,Loamy,Peanuts
78.36982143602614,36.50302536676422,2024-01-25,Zaid,7.6081675057165405,70.09474269843004,79.82821478122081,24.763962133466176,Saline,Tobacco
89.06498882417814,18.729218524954742,2024-10-01,Rabi,6.767077550431717,15.569640430653886,63.15437758168595,37.95477100247041,Saline,Soybean
93.45911082813006,26.984357237746714,2024-09-20,Kharif,7.847159053615002,98.07497851398888,12.682257245574535,91.40805644657785,Clay,Cotton
71.11405674609067,8.05903543139984,2023-11-20,Zaid,3.595916708213592,40.36472416224923,73.03897391735697,77.58228284039691,Saline,Fruits
81.21363043691308,24.724056861859598,2024-10-11,Kharif,4.0595965064486235,45.99710351581966,68.48712150743596,1.238639544391551,Clay,Pulses
83.41209148919796,13.520198314273575,2024-08-26,Rabi,3.4505771741169258,33.67574920086036,98.79844332782514,7.58120683896335,Clay,Barley
91.46261787677535,17.362415310604856,2024-10-12,Zaid,2.074579341748053,11.326621899968359,59.73086527916847,94.04010849297497,Loamy,Pulses
89.28556196696614,29.322002776579833,2024-01-25,Rabi,2.6147766187194543,46.05202782751174,25.167821917546686,9.017874761818678,Clay,Chickpeas
89.69188248819113,22.875332999986973,2024-10-18,Kharif,5.612579159838312,69.4370894743532,47.345093278025175,40.15135854542292,Sandy,Tobacco
69.1350025745877,34.76133634704602,2024-08-15,Rabi,5.963221233414859,29.98848393552912,18.340893849360217,76.04513868513168,Clay,Groundnut
73.83839471247727,24.18988395823975,2024-08-17,Zaid,0.7111954590878262,21.057465839968682,82.846566510242,2.456555688104556,Clay,Maize
76.35337939807934,23.51181150745336,2023-11-12,Kharif,3.2178079179944343,63.200793808623004,98.67531519483678,86.09944481889255,Loamy,Rice
83.04389203301385,28.634622136366,2024-06-28,Kharif,2.6073427950936727,47.85084253163282,15.054693150001086,47.313510219424295,Clay,Barley
87.60656298454003,18.933143990631248,2024-05-02,Rabi,9.677993358780283,81.59872784137164,6.363539559853826,9.616437311792525,Saline,Chickpeas
94.01065569977106,36.16692585832567,2023-11-04,Zaid,6.001382086831452,65.08482086358195,69.88555211072045,6.860151810146031,Loamy,Lentils
71.31540753934478,17.50646267677164,2024-03-25,Kharif,0.7669425162370922,14.850013211746893,77.97647660031029,4.076801998241731,Clay,Oilseeds
88.21341959625312,21.280250554139705,2024-07-24,Kharif,6.937087232071024,34.88954255178102,53.28237186636129,42.73616981566997,Loamy,Vegetables
85.13278529495146,17.506951230628097,2023-10-31,Kharif,8.870841559577855,70.98373964387982,74.38431255231258,20.301635932722018,Loamy,Soybean
75.64396783658388,24.013254474367375,2024-10-10,Zaid,0.6143931109925491,65.8146896515353,12.065637809244755,12.61010334095214,Sandy,Spices
70.19635288579346,22.314343765809326,2024-07-22,Kharif,7.807477817885263,15.294697881213793,60.99823379842021,96.70243375241044,Clay,Fruits
80.65867758734633,23.132907458667994,2024-03-07,Zaid,0.9260925852261269,48.635859488526066,74.92369244310602,75.4490601653807,Saline,Rice
80.6698850199965,10.370446824880263,2024-10-11,Rabi,6.065699856426412,72.56129900448092,16.708550366323905,82.32045712484977,Clay,Rice
79.89446088442297,32.024720285032444,2024-09-29,Rabi,5.1717807668064255,65.6088399640691,61.14687338150336,94.15878144137606,Sandy,Pulses
88.94642097863776,22.051180470592968,2024-03-06,Kharif,1.8340423220474522,12.23865896732722,41.812299715052745,77.13302227496062,Saline,Rice
77.06700298941352,8.011917433981381,2024-01-13,Rabi,4.937106008390609,78.54068318520817,55.09379502490762,92.0304101660009,Saline,Fruits
68.35542553618097,32.09780451309969,2024-10-08,Zaid,1.7533946258459416,75.01390055691995,56.07027567811683,10.350177526296955,Loamy,Barley
75.08303143981846,11.451480572281508,2024-03-29,Rabi,7.204999662205287,5.26614194904046,23.379442935394646,23.916739979311295,Clay,Rice
78.25286772575764,36.31504154353877,2023-10-21,Rabi,3.4108735108906654,74.03566830846798,81.19882911457893,76.35552337252352,Sandy,Sugarcane
87.44385716729744,8.215585053045546,2024-06-25,Kharif,4.116448132924801,75.93722718054909,74.0496807159893,60.042996472600905,Saline,Maize
71.68539367361359,20.41320985511082,2024-05-23,Rabi,0.9411299552027853,51.68757485006158,16.776308235578995,47.9256289838894,Loamy,Barley
82.87912601418097,31.847875734764717,2024-07-19,Zaid,5.476305661100055,34.742549675387345,65.99402572539397,86.88589326795214,Clay,Spices
90.00301157848784,10.67966751447165,2024-01-30,Rabi,1.2006658494666,30.56999003610519,25.34909695032521,55.97383747749358,Sandy,Vegetables
74.9931871292268,30.28584991207091,2024-05-05,Zaid,0.7793473710625958,85.95740891887499,11.180897150351822,35.946274647743124,Loamy,Rice
77.54720769631281,13.129237516679176,2024-04-03,Rabi,3.0835299560645115,68.08328534182697,71.95212237305,95.38094650070161,Clay,Millets
93.1682081434096,34.97949720337464,2024-02-04,Kharif,9.17475542839651,91.96710169740176,20.036407587421976,91.49304855291518,Clay,Lentils
82.80225619684687,22.549103570630802,2024-01-21,Zaid,2.2378222593594534,95.54703553456648,80.53690326494831,25.30501111565009,Saline,Cotton
82.68821095258166,10.227581468560865,2024-01-30,Rabi,1.174104375916016,28.879031033031023,52.3590419577017,68.64801288267468,Clay,Fruits
95.62394991379634,12.216338562019548,2024-03-22,Kharif,7.78781599444931,34.40542543920125,12.463033364788668,1.9323093144612669,Saline,Lentils
80.83711935711175,9.72703789508799,2024-09-26,Zaid,9.166153961958184,92.20347669272661,82.71817546696649,60.87416169024633,Loamy,Chickpeas
96.49204448420782,17.708732768950725,2024-02-20,Kharif,3.2024084864664855,6.784822048867689,46.443883805363996,82.3015067649787,Saline,Tobacco
86.03064613313019,12.07144461126006,2024-05-29,Zaid,8.740037878646973,83.65794287926695,75.01832298111887,72.31553641060225,Sandy,Oilseeds
77.47103242101909,20.31353373309449,2024-03-04,Rabi,3.8113872348760127,64.12545485339307,47.174161539181,14.406642996700935,Saline,Millets
73.64916202395526,10.486016283584036,2023-11-17,Rabi,8.73874880530656,83.77954547536768,20.474062513583256,63.32049886147731,Sandy,Spices
72.04715730439425,28.241480189405763,2024-01-13,Kharif,6.738930823116762,76.44678130768744,44.25660441158236,0.40984644559957095,Saline,Pulses
95.40063549106688,11.917813179218122,2023-12-09,Zaid,4.681543406481912,18.927244564323086,70.64813424572114,71.09604427506797,Saline,Rice
77.69450839350318,17.192847809444984,2023-11-05,Rabi,0.9852349321184861,72.6261246552836,97.04702755148126,94.96539290442892,Clay,Fruits
73.39980875013326,21.132075224496326,2024-06-03,Rabi,9.914791826564823,52.67408847406121,25.430476322256588,72.34544198873456,Clay,Soybean
83.06612674625819,35.41310326001097,2024-05-15,Rabi,3.275902352703151,47.67110842442486,64.36941052392221,75.33542576234181,Loamy,Mustard
75.25674489588432,12.188824636415752,2024-06-18,Kharif,6.069062279104214,30.95053115886419,61.542614533521736,98.50299345523426,Sandy,Wheat
85.34673341134038,12.317436683619913,2024-02-08,Rabi,2.5833483121232725,93.82354803412325,37.02213007176173,37.21227718965567,Sandy,Lentils
72.00156476896174,20.063774064933547,2024-04-11,Zaid,3.991910664645422,95.27388891778821,74.2711987331632,73.05370695939486,Sandy,Tobacco
73.72392234642878,35.70932213756993,2023-11-07,Zaid,3.9677562433745712,2.098006690872345,73.88539802369503,11.568687812131062,Clay,Sugarcane
70.30269674990448,28.55351951376836,2024-04-08,Kharif,8.481155389938333,90.41011867593366,72.36654076480306,8.024645414762432,Saline,Barley
83.59010100823154,11.436127232293394,2024-02-04,Zaid,3.1743505537231793,57.17222280521042,41.56170764446846,43.89866548800453,Loamy,Barley
71.46147897990978,9.11238471813421,2024-04-16,Kharif,1.9607540156919625,44.04271960232402,69.16629148045118,18.433576818835917,Loamy,Maize
68.69374965384725,27.10599366922867,2024-06-03,Kharif,8.368770687180966,4.481780083972852,18.271120975221887,0.38827001213423973,Saline,Tobacco
72.98832440974002,21.45449183708015,2024-09-30,Rabi,9.719446438358487,70.15410939594287,60.32194492540898,31.409655214031172,Clay,Soybean
90.97938924685901,16.51672739810739,2024-06-12,Zaid,5.20814018701857,80.32121212289319,66.08469356150296,51.64222146840547,Saline,Wheat
